Produto,,,Unidade,,Estoque Atual,,Lote,,Validade,,Est.,,Qt Kit,,Endereço,,Quantidade,,Qt. Dig.,Fabricante
,,,,,,,,FKP03121,,31/01/2027,,332,,"0,000",,,,"175,000",,
,,,,,,,,FKP03122,,31/01/2027,,336,,"0,000",,,,"16,000",,
,,,,,,,,FKP03122,,31/01/2027,,341,,"0,000",,,,"20,000",,
,,,,,,,,FKP03121,,31/01/2027,,341,,"0,000",,,,"15,000",,
,,,,,,,,FKP03121,,31/01/2027,,342,,"0,000",,,,"3,000",,
,,,,,,,,FKP03121,,31/01/2027,,343,,"0,000",,,,"9,000",,
,,,,,,,,FKP03122,,31/01/2027,,346,,"0,000",,,,"5,000",,
,,,,,,,,FKP03122,,31/01/2027,,348,,"0,000",,,,"2,000",,
,,,,,,,,FKP03121,,31/01/2027,,348,,"0,000",,,,"6,000",,
,,,,,,,,FKP03121,,31/01/2027,,501,,"0,000",,,,"2,000",,
,,,,,,,,FKP03424.,,25/02/2027,,341,,"0,000",,,,"1,000",,
,,,,,,,,FKP03424,,28/02/2027,,322,,"0,000",,,,"10,000",,
,,,,,,,,FKP03424,,28/02/2027,,337,,"0,000",,,,"2,000",,
,,,,,,,,FKP03424,,28/02/2027,,346,,"0,000",,,,"1,000",,
,,,,,,,,FKP04291,,30/03/2027,,336,,"0,000",,,,"7,000",,
,,,,,,,,FKP04291,,30/03/2027,,341,,"0,000",,,,"19,000",,
,,,,,,,,FKP04291,,30/03/2027,,346,,"0,000",,,,"1,000",,
,,,,,,,,FKP04291,,30/03/2027,,348,,"0,000",,,,"12,000",,
,,,,,,,,4U8318,,30/04/2027,,334,,"0,000",,,,"2,000",,
,,,,,,,,FKP05130,,30/04/2027,,341,,"0,000",,,,"15,000",,
,,,,,,,,FKP05130,,30/04/2027,,343,,"0,000",,,,"8,000",,
,,,,,,,,FKP05130,,30/04/2027,,347,,"0,000",,,,"112,000",,
,,,,,,,,FKP05130,,30/04/2027,,348,,"0,000",,,,"23,000",,
,,,,,,,,FKP09385,,30/06/2027,,341,,"0,000",,,,"38,000",,
,,,,,,,,FKP09385,,30/06/2027,,342,,"0,000",,,,"2,000",,
Produto,,,Unidade,,Estoque Atual,,Lote,,Validade,,Est.,,Qt Kit,,Endereço,,Quantidade,,Qt. Dig.,Fabricante
,307,,,,,"1.037,000",,FKP09385,,30/06/2027,,343,,"0,000",,,,"4,000",,
,,,,,,,,FKP09385,,30/06/2027,,345,,"0,000",,,,"1,000",,
,,,,,,,,FKP09385,,30/06/2027,,348,,"0,000",,,,"18,000",,
,,,,,,,,FKP12281,,30/08/2027,,334,,"0,000",,,,"21,000",,
,,,,,,,,FKP12280,,30/08/2027,,336,,"0,000",,,,"18,000",,
,,,,,,,,FKP12281,,30/08/2027,,341,,"0,000",,,,"34,000",,
,,,,,,,,FKP12280,,30/08/2027,,341,,"0,000",,,,"1,000",,
,,,,,,,,FKP12281,,30/08/2027,,342,,"0,000",,,,"15,000",,
,,,,,,,,FKP12280,,30/08/2027,,342,,"0,000",,,,"31,000",,
,,,,,,,,FKP12281,,30/08/2027,,343,,"0,000",,,,"6,000",,
,,,,,,,,FKP12280,,30/08/2027,,343,,"0,000",,,,"5,000",,
,,,,,,,,FKP12281,,30/08/2027,,345,,"0,000",,,,"12,000",,
,,,,,,,,FKP12280,,30/08/2027,,345,,"0,000",,,,"1,000",,
